chapter_id,chapter_name,section_id,section_name,req_id,req_description,level1,level2,level3,cwe,nist
V13,Configuração,V13.2,Configuração da Comunicação Backend,V13.2.3,"Verifique se, sempre no evento que requer utilização ou submissão com credenciais relativas a qualquer prestação e aceitação relativas aos serviços (autenticação de sistema), o valor enviado para e processado referente na conta de um ""consumidor"", de maneira e formas alguma for a credencial fornecida a de configuração de tipo padronizada de instalação sem mudanças anteriores (por ex: raiz/raiz ou, seja root/root admin/admin).",,✓,✓,,
V13,Configuração,V13.2,Configuração da Comunicação Backend,V13.2.4,"Verifique se ocorre utilização formal por lista explícita das definições aceitáveis para permitir com restrição positiva de aprovação para definir listas normais (allowlists) o apontamento referente de forma exata de e/ou apontando todos/todos os domínios referentes (e sistemas ou fontes de acessos) do qual o processo externo foi configurado por regras permitindo a aprovação contínua sobre as ações na rede as quais são tratadas internamente e autorizadas a enviar ligações diretas do processamento inicial provenientes delas mesmas originárias (isto é para conexões geradas internamente indo pra fora: ""outbounds requests""). Isto tem de cobrir chamadas relacionadas para os transportes relativas transferências com fluxos (data loads, APIs)  ou  para requisição aos usos dos arquivos externos. A técnica dessa lista aceita poderá ocorrer no nível próprio restrito por programa através da aplicação, na estrutura através do próprio HTTP-Server (webserver de fronteira/camadas de roteamento), pelo nível lógico nas interfaces relativas as portas da rede/firewalls e também com junções complexas contendo intersecção entre múltiplos métodos em variadas divisões de processamento.",,✓,✓,,
V13,Configuração,V13.2,Configuração da Comunicação Backend,V13.2.5,Verifique se as configurações referentes as normas para acesso a servidor central com suporte à rede da camada web possuam estritamente o emprego por de intersecção da adoção para que todos/todos componentes operando a comunicação operem uma estrita validação baseados em lista que contenham os mapeamentos definidos que possam aceitar a efetuação (aprovadas/allowlisted) quanto para as ordens relativas originadas pelas requisições como também aceitar trâmites provindos à carga referida relativas de documentos externos ou outros suportes referentes.,,✓,✓,,
V13,Configuração,V13.2,Configuração da Comunicação Backend,V13.2.6,"Verifique se, para onde as rotinas referentes à transações operacionais do programa façam conectividade apontada para fontes terceiras a outros subsistemas alheios, o projeto observe com obediência de todas definições expostas publicamente nos termos já acordados referidos no manual sobre conexões para configuração padronizada referente. Estas obrigações impõem, que obedeçam: os parâmetros com máxima cota dos volumes aceitos e as paralizações conjuntas em chamadas aceitáveis para concorrência de múltiplos clientes; adoções operacionais referente no sentido ao atingir no qual limite de carga se aproxima; comportamentos adotados em limites operantes com base restritiva ao atrasos impostos com tempo máximo na qual uma espera será encerrada em timeout com resposta final com falha (connection timeouts); adoção finalizada referentes às adoções dos mecanismos perante tentativas extras posteriores contidas referentes nos processos nas definições aplicadas das lógicas e tratamentos à contínuas repetições com base sobre de rotinas da ""estratégias nos retries"".",,,✓,,
V13,Configuração,V13.3,Gerenciamento de Segredos,V13.3.1,"Verifique se um sistema e procedimentos criados pra fazer guarda referidas das soluções perante os controles referentes as regras de acesso seguras para operar as chaves como as relativas e exemplificadas por meio aos sistemas para cofres a chaves operacionais e a controle as restrições ao acessos de criação são executados nos serviços na gestão relativas sobre proteção e manuseios controlados para assegurar a construção e guarda de segredos no processamento no servidor local das chamadas e de processos referidos do lado-backend da programação contendo segredos com proteções e salvaguardas nos destrancamentos. Entre esses dados incluem: as bases sensíveis com acesso sob formato tipo em senha codificadas restritas; os chaves de algoritmos; os componentes essenciais com as ligações com parâmetros às baseadas transacionadas para servidores no exterior alheios; senhas dinâmicas criadas em processos de seeds de código-aleatório das formas usadas pela validade nos testes do modo do tempo das chamadas nos TOTPS. A verificação impõe: Em situações nas quais dados são vitais, segredos deverão continuar omitidos na adoção dos locais perante arquivos abertos durante manipulações operacionais feitas referidas a bases nos próprios projetos no repasse as operações à nível de desenvolvimento como em bibliotecas no controle centralizados, no que se estenda até os conteúdos formados em pacotes e entregues criados nos ""builds/artifact"". Um projeto, ao atingir as especificações relativas em padrão final de enquadro no grau para nível da matriz em certificação na base L3 precisará por de padrão empregar referidos aparelhos exclusivos a execução dos suportes em ""aparelhos criados sob níveis das estruturas fisicamente separados por peças isoladas e fechadas via hardware"" da forma a qual define uma categoria e classes das configurações nos ""Modelos Físicos Em Hardwares Seguros- HSM - hardware Security Modules""",,✓,✓,,
V13,Configuração,V13.3,Gerenciamento de Segredos,V13.3.2,Verifique se todos modelos e configurações nas ações com permissões referidas às leituras das rotinas nas proteções aos registros mantidos referenciando chaves sensíveis sigam obrigatoriamente a adoção as restrições com a normatização fundamentadas ao padrão contido pelas diretrizes baseadas nas doutrinas referente ao Princípio Dos Menores e Mínimos Privilégios (least privilege).,,✓,✓,,
V13,Configuração,V13.3,Gerenciamento de Segredos,V13.3.3,"Verifique se, perante a necessidade e momento os quais todas atuações as quais utilizem de bases referentes de lógica de uso por códigos-aleatórios (criptográficas) serão transacionadas exclusivamente, sempre sendo iniciadas rodando através unicamente do meio isolado pelas zonas e setores restritos, através módulos referidos por meio seguro, utilizando os suportes referentes para as execuções (de modos tais através do qual referimos à uso referidos ao ""Vault"" / cofres na nuvem e modelos físicos como aos ""hardware security modules/ HSM""), cuja obrigação do seu controle nas diretrizes nos processos deverão operar na coordenação perante os registros sigilosos ao resguardo do formato sigiloso sob proteções a vazamentos, aos acessos com intenção quebra e ou acesso de perdas operacionais relativas os dados das senhas e chaves que ocorram aos âmbitos os quais transacionam no mundo ""exterior"", além fronteiras perante estas as barreiras de módulo das garantias as manutenções contidas nas seguranças.",,,✓,,
V13,Configuração,V13.3,Gerenciamento de Segredos,V13.3.4,Verifique se as orientações para adoção referente do registro ao armazenamento perante códigos chaves (segredos) possuam em si no momento da elaboração em sistema com datas as quais estipulem regras referentes os quais as senhas de sistema embutidas se perderão valor de validações através regras com tempo limitador final expostos e cujas validações operacionais farão as manutenções gerando as atualizações cíclicas operantes (rotating) da mesma maneira referidas e impostas de formato ao obedecer fielmente as bases com exigências apontadas publicamente referenciadas nos meios disponíveis nos guias formais e regulamentos operacionais pela as bases referentes as políticas internas referentes através as documentações contidas na aplicação respectiva.,,,✓,,
V13,Configuração,V13.4,Vazamento de Informações Não Intencionais (Unintended Information Leakage),V13.4.1,"Verifique se a aplicação opera na inicialização e contínuo serviço operacional (deployed) perante bases com condições das publicações originadas e isentas de processos contendo as transferências nos acompanhamentos gerados nas cópias sobre qualquer e relativas, provindas na sua extensão de todo base referida nas estruturas operantes em conjunto contendo embutidos aos originais metadados da engenharia que suportam o software a partir do processo de originais e bases que compões do controle da codificação primária da versões com referidas formas que englobam repositório contidos embutidas através do repasses as cópias do servidor por diretórios com arquivos através do padrão.git as quais através uso pelas extensões as de tipo das bases operacionais.svn  ou na falha referente que esta falha se faça embutir; na obrigações das presenças a qual estas informações a que estiverem publicadas: na configuração com publicações estas presenças devem operar através configurações as quais elas farão bases cujas restrições referidas a formas em publicações inalcançáveis com proibições as formas abertas pra redes referidas exteriores como nas proibições diretas de processamentos referentes através do formato base da estrutura de programação e a aplicação contidas de forma em bases na mesma através o próprio servidor operante (à si mesmo).",✓,✓,✓,,
V13,Configuração,V13.4,Vazamento de Informações Não Intencionais (Unintended Information Leakage),V13.4.2,"Verifique se configurações perante aos testes e também nas investigações os processos de correções internas as quais em ambientes através do desenvolvedores referentes através a rotinas referentes relativas o processos no ""modo debug"" do sistema de componentes a que constituem referidos a todos dos locais a programação em todo processo de servidores as qual já se fazem através dos meios nos quais de execução pública e também ativa do sistema em operações contínuas relativas de base a processos perante a ""modo e local no servidores-produções"" estão sendo desligados da atuação do sistema das opções de referidas aplicações (disabled): essa imposição da técnica visa o combate no contínuo dos acompanhamentos abertos as falhas e relativas ações em exposições não aceitas através aos detalhes dos módulos operacionais contidas gerados provindo referidas características a processos relativas os modos investigações operantes (debugging resources and feature) e das publicações operacionais dos fluxos do processo com extração através detalhes abertos através perante das vazões do sigilo a nível embutidos os quais produzem falhas por fluxos das lógicas de vazamento sobre vazões aos dados os relativas da ""information-leakage"".",,✓,✓,,
V13,Configuração,V13.4,Vazamento de Informações Não Intencionais (Unintended Information Leakage),V13.4.3,"Verifique se estruturas a respeito do nível através as operações no uso com processadores perante publicadores baseados aos provedores online relativas a provedores base web (web-servers), aos mesmos na prestação contínua operacionais referentes dos usuários acessando (clients), não repassam as devoluções relativas as ordens provindas na abertura de informações contendo repasses embutidas referentes aos catálogos ou de visualização relativas as aberturas sobre e das listagens do estrutura base através as navegações sobre árvores aos contendo aos respectivos ao uso nos diretório (direcory-listing) com a exceção aos processo relativas por ordens referidas a definições explícitas contidas através com bases pelas intenções documentadas e planejadas a níveis a aplicações (unless explicitly intended).",,✓,✓,,
V13,Configuração,V13.4,Vazamento de Informações Não Intencionais (Unintended Information Leakage),V13.4.4,"Verifique se através as atuações das regras provindas no protocolo padrão da base perante requisições do processador web o emprego as definições usando do tipo do modo HTTP apontado no estilo da comunicação TRACE estão proibidas através recusas a qual eles não possuem o uso em formatos suportado provindo ao níveis das aplicações através do processador central ativo os que no níveis a operação contínua com ambiente público em fase na versão de operações no ambientes de formato modo produtivo-produção para os sistemas. Esta exigência em ação fará proteções contidas a níveis às intenções provindas contra aos ataques a qual produzem vazões do sigilo da níveis e aberturas ao fluxos no referidos baseadas através por vazamentos dos dados que produzem sobre processos das ""information-leakage"".",,✓,✓,,
V13,Configuração,V13.4,Vazamento de Informações Não Intencionais (Unintended Information Leakage),V13.4.5,"Verifique se os componentes relativas dos relatórios referentes à publicações por usos dos repositórios contendo bases os quais fornecem, referidas através os quais detalham dos métodos os repasses no detalhamento a nível aos comandos dos manuais referentes sobre guias a referidos do emprego nos módulos referentes de ""documentações"" do serviços do projetos a processos contidos das operações como através e no exemplos operacionais com chamadas às API baseadas nos setores com atuações restrita do uso relativas ao meio de comunicação do nível local das referidas conexões com a camada por sistemas aos ambientes referentes às redes internas locais -e também relativas aos endereços e também dos nós da estrutura apontadas nas referidas como as terminações de acesso a processos operacionais apontadas nas requisições referidas com o emprego baseados à estrutura referidas a ""pontos de contato à análises de métrica operacional - endpoints de observações ou monitoring (monitoring endpoints) das requisições- continuem contidos na segurança a blindadas ao formatos restritos aos quais não operarão baseados as devoluções relativas na exibição por meio e formas ao formatos não expostos nas redes públicas, baseadas as exceções apenas dos processos em rotinas relativas referidas as ordens intencionalmente e, criadas, expressamente de uso provindo explícita de e formal intencionalmente.",,✓,✓,,
V13,Configuração,V13.4,Vazamento de Informações Não Intencionais (Unintended Information Leakage),V13.4.6,Verifique se a aplicação não faz divulgações sobre detalhes que fornecem baseadas de acesso nas versões contidas ao nível aos referidos sobre informações das edições ou atualizações no suporte através as instalações sobre números referidos às datas nas informações precisas baseadas na relativas aos componente no processo interno nos que atuem nos sistemas e processos os quais trabalham na camadas a bases operantes das atuações relativas aos fundos do projetos (backend).,,,✓,,
V13,Configuração,V13.4,Vazamento de Informações Não Intencionais (Unintended Information Leakage),V13.4.7,"Verifique se a estrutura os quais controlam aos setores da camadas os processadores relativas contidos ao referidos aos ambientes por servidores com emprego do padrão da linguagem nos protocolos das provedoras web (web tier) operem baseados através das regras contendo parametrização de configurações que os estipulam as relativas normas cuja função atuará por processos no fornecimentos a serviços contendo a aceitações restritas apenas para entrega relativas as permissões contidas, em processos de serviços contendo em arquivos referidas de um modo a base específica relativas as regras às correspondentes restritas e restrições apenas com aceitações correspondentes e de uso relativas de terminações por sufixos no final a processos específicos referentes, com as as extensões com a função em arquivos permitidos definidos para proibir ao processo e devolução provindas e não repassar devolução indesejadas que em perdas sem que tenham a níveis e formato da forma de processos relativas com falhas em informações vazadas; falhas provindas do código aos originais arquivos a que contenham código fontes e perdas das aberturas por configurações internas do local no servidores.",,,✓,,
V14,Proteção de Dados,V14.1,Documentação de Proteção de Dados,V14.1.1,"Verifique se todos os dados sensíveis criados e processados pela aplicação foram identificados e classificados em níveis de proteção. Isso inclui dados que são apenas codificados e, portanto, facilmente decodificados, como strings Base64 ou a carga (payload) em texto simples (plaintext) dentro de um JWT. Os níveis de proteção precisam levar em consideração quaisquer regulamentações e normas de proteção de dados e privacidade com os quais a aplicação é obrigada a cumprir.",,✓,✓,,
V14,Proteção de Dados,V14.1,Documentação de Proteção de Dados,V14.1.2,"Verifique se todos os níveis de proteção de dados sensíveis têm um conjunto documentado de requisitos de proteção. Isso deve incluir (mas não se limitar a) requisitos relacionados a criptografia geral, verificação de integridade, retenção, como os dados devem ser registrados (logged), controles de acesso a dados sensíveis em registros, criptografia em nível de banco de dados, tecnologias de privacidade e melhoria de privacidade a serem usadas e outros requisitos de confidencialidade.",,✓,✓,,
V14,Proteção de Dados,V14.2,Proteção Geral de Dados,V14.2.1,"Verifique se dados sensíveis são enviados ao servidor apenas no corpo da mensagem HTTP ou em campos de cabeçalho, e que a URL e a query string (string de consulta) não contenham informações sensíveis, como uma chave de API ou um token de sessão.",✓,✓,✓,,
V14,Proteção de Dados,V14.2,Proteção Geral de Dados,V14.2.2,"Verifique se a aplicação evita que dados sensíveis sejam armazenados em cache em componentes do servidor, como balanceadores de carga e caches de aplicação, ou garante que os dados sejam eliminados com segurança após o uso.",,✓,✓,,
V14,Proteção de Dados,V14.2,Proteção Geral de Dados,V14.2.3,"Verifique se dados sensíveis definidos não são enviados a partes não confiáveis (por exemplo, rastreadores de usuário/user trackers) para prevenir a coleta indesejada de dados fora do controle da aplicação.",,✓,✓,,
V14,Proteção de Dados,V14.2,Proteção Geral de Dados,V14.2.4,"Verifique se os controles em torno de dados sensíveis relacionados à criptografia, verificação de integridade, retenção, como os dados devem ser registrados (logged), controles de acesso em torno de dados sensíveis em logs, tecnologias de privacidade e melhoria de privacidade, são implementados conforme definido na documentação para o nível de proteção de dados específico.",,✓,✓,,
V14,Proteção de Dados,V14.2,Proteção Geral de Dados,V14.2.5,"Verifique se os mecanismos de cache são configurados para armazenar em cache apenas respostas que possuam o content type (tipo de conteúdo) esperado para aquele recurso e não contenham conteúdo dinâmico e sensível. O servidor web deve retornar uma resposta 404 ou 302 quando um arquivo inexistente for acessado, em vez de retornar um arquivo válido diferente. Isso deve evitar ataques de Engano de Cache Web (Web Cache Deception attacks).",,,✓,,
V14,Proteção de Dados,V14.2,Proteção Geral de Dados,V14.2.6,"Verifique se a aplicação retorna apenas os dados sensíveis mínimos necessários para a funcionalidade da aplicação. Por exemplo, retornar apenas alguns dos dígitos de um número de cartão de crédito e não o número completo. Se os dados completos forem exigidos, eles deverão ser mascarados na interface do usuário a menos que o usuário os visualize especificamente.",,,✓,,
V14,Proteção de Dados,V14.2,Proteção Geral de Dados,V14.2.7,"Verifique se as informações sensíveis estão sujeitas à classificação de retenção de dados, garantindo que os dados desatualizados ou desnecessários sejam excluídos automaticamente, em um cronograma definido ou conforme a situação exigir.",,,✓,,
V14,Proteção de Dados,V14.2,Proteção Geral de Dados,V14.2.8,"Verifique se as informações sensíveis são removidas dos metadados de arquivos enviados por usuários, a menos que o usuário tenha consentido com o armazenamento.",,,✓,,
V14,Proteção de Dados,V14.3,Proteção de Dados no Lado do Cliente (Client-side),V14.3.1,"Verifique se os dados autenticados são apagados do armazenamento do cliente, como o DOM do navegador, após o cliente ou a sessão ser finalizada. O campo de cabeçalho de resposta HTTP 'Clear-Site-Data' pode ajudar com isso, mas o lado do cliente também deve conseguir limpar os dados se a conexão com o servidor não estiver disponível quando a sessão for encerrada.",✓,✓,✓,,
V14,Proteção de Dados,V14.3,Proteção de Dados no Lado do Cliente (Client-side),V14.3.2,"Verifique se a aplicação define campos de cabeçalho de resposta HTTP anticanche adequados (ex., Cache-Control: no-store) para que dados sensíveis não sejam cacheados em navegadores.",,✓,✓,,
V14,Proteção de Dados,V14.3,Proteção de Dados no Lado do Cliente (Client-side),V14.3.3,"Verifique se os dados armazenados no armazenamento do navegador (como localStorage, sessionStorage, IndexedDB ou cookies) não contêm dados sensíveis, com exceção de tokens de sessão.",,✓,✓,,
V15,Codificação e Arquitetura Seguras,V15.1,Documentação de Codificação e Arquitetura Seguras,V15.1.1,"Verifique se a documentação da aplicação define janelas de tempo de remediação baseadas em risco referentes nas atuações nas as versões baseadas a vulnerabilidades e na forma do controle da documentação relativas provindas nos arquivos em atualizações pelas quais afetam bibliotecas e os usos no geral e também provindas em e relativas em componente terceiro as que contenham referências perante vulnerabilidades, isto visando o ato em e relativas mitigações as relativas aos quais visam as mitigações com redução através minimização provindos nas consequências base aos usos dessas e na forma do processo através aos riscos com danos e perdas aos oriundos no processo e componentes as bases dos processos referentes.",✓,✓,✓,,
V15,Codificação e Arquitetura Seguras,V15.1,Documentação de Codificação e Arquitetura Seguras,V15.1.2,"Verifique se há processos referidos do qual baseiam no catálogo do tipo em inventário como em sistemas com listas através as referências operacionais base com listagens em arquivos de e materiais com bases referidas as do projeto das bibliotecas contendo aos códigos ou base das relativas dos uso nas listagens através ao (Software Bill of Materials - SBOM), as quais operem a gestão e manutenção a e e aos com o e o controle no registro sob todas referidas bibliotecas (de terceiro) as quais são transacionadas no fluxo referentes por utilidades na uso das ações correntes, isso referenciando o conjunto nas as confirmações aos processos com verificação a que as origens dessas ferramentas a componentes tenham o repasses aos através as origens na de depósitos do padrão referidos base (repositories) operadas confiavelmente sob prévias e de definições as referentes bases de confiáveis manutenções as atuações contínuas (continually maintained).",,✓,✓,,
V15,Codificação e Arquitetura Seguras,V15.1,Documentação de Codificação e Arquitetura Seguras,V15.1.3,"Verifique se a documentação da aplicação identifica funcionalidades que consomem tempo ou exigem muitos recursos. Isso deve incluir maneiras de evitar a perda de disponibilidade devido ao uso excessivo dessa funcionalidade e evitar uma situação em que construir uma resposta leve mais tempo do que o tempo limite (timeout) de resposta ao consumidor. As defesas possíveis podem incluir o processamento assíncrono, uso de filas e imposição nos limites sobre os processos executados no formato os processos ocorrem paralelos (parallel processes) e sob cota em processos definidos por a um processo e níveis referentes a e no máximo limitadas referida ""por usuários"" por cliente e níveis as taxas totais através o funcionamento e referentes de ""aplicações inteiras globais (per application)"".",,✓,✓,,
V15,Codificação e Arquitetura Seguras,V15.1,Documentação de Codificação e Arquitetura Seguras,V15.1.4,"Verifique se a documentação da aplicação destaca bibliotecas terceiras a quais com avaliação da gestão de processo operem a serem classificadas a apontamentos com riscos de componentes aos referidos na classe no grupo ao nível ""componentes de riscos"".",,,✓,,
V15,Codificação e Arquitetura Seguras,V15.1,Documentação de Codificação e Arquitetura Seguras,V15.1.5,"Verifique se a documentação da aplicação destaca partes do sistema a aplicação na que a uso no modelo na que atua com o operações através o uso dos processos perante base aos de modelos com as ""funcionalidades perigosas (dangerous functionality)"" são estarem referidas.",,,✓,,
V15,Codificação e Arquitetura Seguras,V15.2,Arquitetura de Segurança e Dependências,V15.2.1,Verifique se a aplicação a apenas a a nas com de nas contém dos os e componentes nas na formas em com que a não a de e de o violaram os limites estipulados e as métricas o do no a os que do sobre contidas a nas do relativas as o das relativas os cronograma do e e as no prazos do na documentação nas sobre relativas no atualizações de bases nas na nos em atualizações com e da com formas em remediação.,✓,✓,✓,,
V15,Codificação e Arquitetura Seguras,V15.2,Arquitetura de Segurança e Dependências,V15.2.2,Verifique se a aplicação implementou relativas a o do e com formas de a nas do da proteções e a sobre defesas da em as no as contidas contra a o com perdas aos relativas nas no a da provindas de da de da perdas as em nas do formas e de as na das perdas os de de na disponibilidade e as a provindas devido ao a uso a da em na em relativas a à e as na na forma com uso com das as funcionalidades a qual com operam o no atuações a consumam de grandes proporções da de e do tempo a na ou a no ou as e que exijam das os a em formas em grandes os na os com e e no da e e as de exigentes grandes em de em consumo de formas de com na nas consumo nas sobre recursos e do a na de e relativas aos de os o da na ao de a e a e de o uso os decisões o da as a os com do das em de da em sobre nas a da em relativas na com base relativas na em das em a os documentadas a as e na formas em no das sobre de na e em a na a na documentadas as nas do do as de as com da em as a na a de no com os de das e a de a no e do a na da e e a na em de as em sobre o e com estratégias com e de e e a na a e e e.,,✓,✓,,
V15,Codificação e Arquitetura Seguras,V15.2,Arquitetura de Segurança e Dependências,V15.2.3,Verifique se o de as em ambiente a a da no do em produção a e do de e contém da nas apenas as a da o de e com a na de nas de a com a no funcionalidades de com a na as que de e e em nas em são de e com a e do e da a a e exigidas na nas com e e nas e para do de que do a a a na e o em com de as da em a em do e a da nas de a a a na a e na aplicação a e a da a a nas com e nas a a funcionar de a a e as a com o em com e não e de na de na de de expõe e nas a de e a de e funcionalidades com de e a do as a o de em com na a as a a nas do e e as em e estranhas a a e do e a a de e do as e do e a as e a as do e de o a e (extraneous a a a a functionality) de e na da a o como a na as as e nas e códigos a de a a teste as nas a a e e a e a e e a as e e as e o e a (test a e de code) e nas a na as com em a trechos as a as a e nas as as as na de na e de a a de exemplo a na de a (sample as do a a snippets) e a as as e a nas e o a e e de a e a as de do funcionalidades do e de de a e de a desenvolvimento a de a a.,,✓,✓,,
V15,Codificação e Arquitetura Seguras,V15.2,Arquitetura de Segurança e Dependências,V15.2.4,Verifique se na e de os na a de componentes de na de e terceiros na as na e e de na as todas as de as a na de a a de a na as na a as suas dependências do a da a a a transitivas na as são as e de a na na a nas incluídas na as a do na a de repositório da da a de de de a e de esperado na a a as de as seja de a a de a de de e e de ele e de as da as da da internamente de na da a da a na a de e e de a na na de propriedade a e da as da a da as ou a a da na uma da da a e a fonte na a de externa a e as e que a não do a de da há da as as da as e a na na as do as as de a a de risco da a as de a da a da de de de a um as a da as a a ataque as a as de da da a de a e de as da confusão a de a de a da da de a dependência a as de a.,,,✓,,
V15,Codificação e Arquitetura Seguras,V15.2,Arquitetura de Segurança e Dependências,V15.2.5,"Verifique se da as da a da as aplicação de de as e as de implementa da de as da de a de as as proteções do de da de adicionais da em da a da as a torno da a de as da de as a da partes as as da de as as da as da a a a de aplicação a da que de de a a as as as de as a da a são a a de de as as as a a documentadas de a a as como as a da as a as as contendo da de da a de de a a as as a as ""funcionalidade as as as as perigosa"" a as as de a de a ou as a a as de usando a a a as bibliotecas as as as de as a a de de de terceiros da as de as as as as as consideradas as de as de a as as ""componentes a as de a de a de risco"". a da as as as de as de Isso da as as a pode de as as a as da incluir as a as as técnicas as as de a a as de a como da as as a a sandboxing, da as a a a da encapsulamento, a as a as as conteinerização da a as as da as da as a as a as ou as da a a a as as a a isolamento as a as a a de de de de nível de da as a a rede as as de de as da a da a para da as de as de a a a as de as da atrasar as de de da a a as e as da a da de a de da a deter da as a a de de de da a atacantes a de de a da de de a de de que a a a a da as de de a a as as de da da comprometem a as de de da as da a de da da uma de da a da de da da de a de de da de parte da de as as da as da da a de de as as da as a uma as as da de a de da de as aplicação da a da da a de de de de a pivotar de de a de da as da as da da as de para as a as as a a de a as outro a as as a da as de de as lugar de da de a da as da a de a as a da a de da da da a as as a na a de de da as de de de da de de da de de da da a aplicação da da a de as a as de as da de de da a as.",,,✓,,
V15,Codificação e Arquitetura Seguras,V15.3,Codificação Defensiva,V15.3.1,"Verifique se a aplicação retorna apenas o subconjunto necessário de campos de um objeto de dados. Por exemplo, ela não deve retornar um objeto de dados inteiro, pois alguns campos individuais não devem estar acessíveis aos usuários.",✓,✓,✓,,
V15,Codificação e Arquitetura Seguras,V15.3,Codificação Defensiva,V15.3.2,"Verifique se, nos casos em que o backend da aplicação faz chamadas a URLs externas, ele esteja configurado para não seguir redirecionamentos, a menos que isso seja uma funcionalidade intencional.",,✓,✓,,
V15,Codificação e Arquitetura Seguras,V15.3,Codificação Defensiva,V15.3.3,"Verifique se a aplicação possui contramedidas para se proteger contra ataques de atribuição em massa (mass assignment) limitando os campos permitidos por controlador (controller) e ação, por ex., não é possível inserir ou atualizar o valor de um campo quando isso não foi projetado para fazer parte daquela ação.",,✓,✓,,
V15,Codificação e Arquitetura Seguras,V15.3,Codificação Defensiva,V15.3.4,"Verifique se todos os componentes de proxy e middleware transferem o endereço IP original do usuário corretamente usando campos de dados confiáveis que não possam ser manipulados pelo usuário final, e a aplicação e o servidor web usam este valor correto para decisões de logging e de segurança como limitação de taxa (rate limiting), levando em conta que mesmo o endereço IP original pode não ser confiável devido a IPs dinâmicos, VPNs ou firewalls corporativos.",,✓,✓,,
V15,Codificação e Arquitetura Seguras,V15.3,Codificação Defensiva,V15.3.5,Verifique se a aplicação garante explicitamente que as variáveis são do tipo correto e realiza operações de comparação e de igualdade estritas (strict equality and comparator operations). Isso é para evitar vulnerabilidades de confusão de tipos (type confusion) ou type juggling causadas pelo código da aplicação fazer uma suposição sobre um tipo de variável.,,✓,✓,,
V15,Codificação e Arquitetura Seguras,V15.3,Codificação Defensiva,V15.3.6,"Verifique se o código JavaScript é escrito de uma forma que evita a poluição de protótipo (prototype pollution), por exemplo, usando Set() ou Map() em vez de objetos literais.",,✓,✓,,
V15,Codificação e Arquitetura Seguras,V15.3,Codificação Defensiva,V15.3.7,"Verifique se a aplicação possui defesas contra ataques de poluição de parâmetros HTTP (HTTP parameter pollution attacks), particularmente se o framework da aplicação não faz distinção sobre a fonte (source) dos parâmetros de requisição (query string, body parameters, cookies ou campos de cabeçalho).",,✓,✓,,
V15,Codificação e Arquitetura Seguras,V15.4,Concorrência Segura,V15.4.1,"Verifique se objetos compartilhados em códigos multi-thread (como caches, arquivos ou objetos na memória acessados por várias threads) são acessados ​​de forma segura usando tipos thread-safe e mecanismos de sincronização como locks (travas) ou semáforos para evitar condições de corrida e corrupção de dados.",,,✓,,
V15,Codificação e Arquitetura Seguras,V15.4,Concorrência Segura,V15.4.2,"Verifique se as checagens no estado de um recurso, como sua existência ou permissões, e as ações que dependem delas são executadas como uma operação atômica única para evitar as condições de corrida do tipo time-of-check to time-of-use (TOCTOU). Por exemplo, checando se um arquivo existe antes de abri-lo, ou verificando o acesso de um usuário antes de concedê-lo.",,,✓,,
V15,Codificação e Arquitetura Seguras,V15.4,Concorrência Segura,V15.4.3,"Verifique se bloqueios (locks) são usados ​​consistentemente para evitar que as threads fiquem presas, seja esperando umas pelas outras ou tentando novamente (retrying) sem parar, e se a lógica de travamento permanece dentro do código responsável por gerenciar o recurso para garantir que os bloqueios não possam ser modificados inadvertidamente ou maliciosamente por classes ou código externo.",,,✓,,
V15,Codificação e Arquitetura Seguras,V15.4,Concorrência Segura,V15.4.4,"Verifique se as políticas de alocação de recursos previnem o thread starvation ao garantir o acesso justo (fair access) aos recursos, como, por exemplo, pelo aproveitamento de pools de threads, permitindo que as threads de menor prioridade procedam dentro de um tempo razoável.",,,✓,,
V16,Registro de Segurança e Tratamento de Erros,V16.1,Documentação de Registros de Segurança (Security Logging),V16.1.1,"Verifique se existe um inventário documentando o registro (logging) realizado em cada camada da pilha de tecnologia da aplicação, quais eventos estão sendo registrados, os formatos dos logs, onde esse log é armazenado, como é utilizado, como o acesso a ele é controlado, e por quanto tempo os logs são mantidos.",,✓,✓,,
V16,Registro de Segurança e Tratamento de Erros,V16.2,Registro (Logging) Geral,V16.2.1,"Verifique se cada entrada de log (log entry) inclui os metadados necessários (como quando, onde, quem, o que) que permitiriam uma investigação detalhada da linha do tempo quando um evento acontecer.",,✓,✓,,
V16,Registro de Segurança e Tratamento de Erros,V16.2,Registro (Logging) Geral,V16.2.2,"Verifique se as fontes de tempo para todos os componentes de registro estão sincronizadas, e que os carimbos de data/hora (timestamps) nos metadados do evento de segurança usem UTC ou incluam o deslocamento explícito (offset) do fuso horário. O UTC é recomendado para garantir a consistência através de sistemas distribuídos e para prevenir confusões durante as transições do horário de verão.",,✓,✓,,
V16,Registro de Segurança e Tratamento de Erros,V16.2,Registro (Logging) Geral,V16.2.3,Verifique se a aplicação apenas armazena ou transmite os logs para os arquivos e serviços que estejam documentados no inventário de logs.,,✓,✓,,
V16,Registro de Segurança e Tratamento de Erros,V16.2,Registro (Logging) Geral,V16.2.4,"Verifique se os logs podem ser lidos e correlacionados pelo processador de log que está em uso, preferencialmente usando um formato de log comum.",,✓,✓,,
